file_name,text
Conan_the_Adventurer-L_Sprague_de_Camp.jpg," In these stories from Conan's early thirties, the Cimmerian starts as a leader of the Afghuli tribe in Vendhya, sojourns in the black kingdoms south of Stygia, and ends up as a Zingaran buccaneer. Chronologically, the four short stories collected as Conan the Adventurer fall between Conan the Wanderer and Conan the Buccaneer."
Conan_the_Freebooter-L_Sprague_de_Camp.jpg," In these stories from Conan's late twenties, the Cimmerian is a mercenary with the Free Company in the city-states of Shem and the lands to the north and east, a war leader of the steppe-raiding Kozaki, and finally a soldier in the service of the kingdom of Kauran. Chronologically, the five short stories collected as Conan the Freebooter fall between Conan of Cimmeria and Conan the Wanderer."
Conan_the_Wanderer-L_Sprague_de_Camp.jpg," Conan, now about thirty-one, survives a Turanian trap that crushes his Zuagir raiders and seeks bloody revenge on Vardanes of Zamora, their betrayer. Afterwards he moves on to other adventures, engaging in skull-duggery in the cannibal-haunted city of Zamboula and ultimately gaining command of a band of Kozaki in the service of Kobad Shah, king of Iranistan. In this final adventure he once again encounters his arch-enemy Olgerd Vladislav, his predecessor as chief of the Zuagirs. Chronologically, the four short stories collected as Conan the Wanderer fall between Conan the Freebooter and Conan the Adventurer."
Conan_the_Buccaneer-Lin_Carter.jpg," Conan, now in his late thirties and captain of the Wastrel, becomes embroiled in the politics of the kingdom of Zingara when he seeks the rumored treasure on the Nameless Isle. The fugitive Princess Chabela, the privateer Zarono, and the Stygian sorcerer Thoth-Amon are among those mixed up in the treasure quest. Chronologically, Conan the Buccaneer falls between ""The Pool of the Black One'"" in Conan the Adventurer and ""Red Nails"" in Conan the Warrior."
Conan_the_Swordsman-Bjrn_Nyberg.jpg," The seven short stories collected as Conan the Swordsman are set at various points of Conan's career, from his youth as a raider in the north to his maturity as a general of the kingdom of Aquilonia. The two associated non-fiction pieces by de Camp are on the Conan saga in general and the derivation of the names used by Howard in constructing the fictional ""Hyborian Age"" setting of the Conan stories. Chronologically, the seven stories supplement the tales in the twelve volume Lancer/Ace Conan series, falling into the period covered by Conan through Conan the Warrior."
The_Sea_Devils_Eye-Mel_Odom.jpg," Iakhovas has caused more destruction than any force since the Time of Troubles, but his true objective has been a mystery until now."
Myrrens_Gift-Fiona_McIntosh.jpg," All Wyl Thirsk ever wanted was for his family to be happy, to be loyal to his monarch, King Magnus, as his father was and, most importantly, to follow in the footsteps of his father, Fergys Thirsk. But change is in the wind after Magnus married a foreign woman who gave him a cruel but handsome son - Prince Celimus."
Eucalyptus-Murray_Bail.jpg," Eucalyptus tells the story of Ellen Holland, a young woman whose ""speckled beauty"" and unattainability become legend far beyond the rural western New South Wales town near the property where she grows up. Her protective father's obsession with collecting rare species of Eucalyptus trees leads him to propose a contest - the man who can correctly name all the species on his property shall win her hand in marriage."
A_Riddle_of_Roses-Unknown.jpg," The story is about an orphan girl named Meryl and her dream of becoming a bard like her mother before her, and the quest she must go on to achieve this goal. She and a Draoi (dro-aw-eye) named Halstatt come together to journey to a great kingdom and drink from a magic cauldron to discover her true destiny."
None_But_Lucifer-H_L_Gold.jpg," The book is a dark fantasy, a version of the Faust legend set in New York City during the Great Depression. A man named Hale makes a deal with the devil and then attempts to cheat his fate of eternal damnation. Ironically, his very success in defeating Lucifer ensures his own undoing."
Treasure_Box-Orson_Scott_Card.jpg," The plot details a middle-aged man, Quentin Fears (pronounced ""fierce""), who marries a woman who turns out to be a succubus. The story unfolds as Quentin tries to stop her and the witch who controls her from unleashing a great evil upon the world."
The_City_of_Ravens-Richard_Baker.jpg," The story follows a petty thief called Jack Ravenwild, who is hired by the beautiful Elana to find a very special book. In the same tenday (the Realms equivalent of a week), he resorts to spying on another perfect woman, a mage named Zandria, to try to get information. But, the beautiful Illyth invites him to the game of masks, and at the same time he fears for his friend Anders, wanted by the evil Brothers Kuldath for stealing their ruby. Soon Jack finds both good and evil people following him through the streets of Ravens Bluff."
Pegasus_in_Space-Anne_McCaffrey.jpg," Peter Reidinger, the telepathic and telekinetic Talent introduced in Pegasus in Flight, proves to be one of the most important psychic Talents in human history; his ability to tap into outside sources of energy gives him potentially unlimited power, but there are ruthless enemies of all Talent who must be stopped, or all mankind will pay the price."
Conan_the_Rebel-Poul_Anderson.jpg," Conan the Rebel details the involvement of Conan and his lover, the pirate Belit, in a rebellion of an eastern province of the kingdom of Stygia. Chronologically, it occurs between chapters 1 and 2 of the Robert E. Howard Conan story ""Queen of the Black Coast""."
The_Jewels_of_Aptor-Samuel_R_Delany.jpg," In a post-atomic future, when civilization has regressed to something near the Middle Ages, or even before, a young student and poet, Geo, takes a job as a sailor on a boat with a strange passenger, a priestess of the goddess Argo, who is heading toward a mysterious land of mutants and high radiation, called Aptor, presumably to recapture a young priestess of Argo, her daughter, who has been kidnapped by the forces of the dark god Hama."
Night_season-Eileen_Wilks.jpg," When two world-class cynics land in a world where magic is commonplace, lying is an artform, and night never ends, their only way home lies in working together to find a missing medallion sought by powerful beings who would do anything to claim it."
Lammas_Night-Katherine_Kurtz.jpg," Lammas Night tells the story of a group of English witches who act to save their country from Nazi attack during World War II. Woven within the story of their efforts are the visions and fragmented memories of one male witch, who gradually comes to realize his role in an ancient cycle of royal death, reincarnation, and sacrifice."
Beneath_the_Moors-Brian_Lumley.jpg," Professor Ewart Masters convalesces at the home of his nephew, after an automobile accident. There he discovers the existence of an ancient Cimmerian city beneath the Yorkshire moors. He proceeds to have dream adventures in the realms of the Great Old Ones."
The_Deluge_Drivers-Alan_Dean_Foster.jpg," After resigning himself to perhaps being trapped on Tran-Ky-Ky for the rest of his life, Ethan Fortune learns that scientists at the outpost of Brass Monkey have detected a steady warming in the planet’s atmosphere. This has caused something not seen in generations on the planet: open water on the ice oceans of Tran-Ky-Ky. Taking the giant icerigger Slanderscree with a crew of Tran to investigate, Fortune learns that the warming of the oceans isn’t an accidental or natural event."
Dragonfly-Frederic_S_Durbin.jpg," Ten-year-old Bridget Ann (nicknamed ""Dragonfly"") lives in her Uncle Henry's funeral parlor. Uncle Henry summons Mothkin, a hunter, to investigate strange things happening in the basement as Hallowe'en approaches. In the basement, Dragonfly and Mothkin discover a doorway to a spooky underground world, known as Harvest Moon, which is ruled by an evil despot, Samuel Hain. Dragonfly is separated from Mothkin and meets up with a werewolf named Sylva who protects her from Hain. Eventually, she reunites with Mothkin for a final battle with Hain."
Spellfall-Katherine_Roberts.jpg, The story concerns a 12 year old girl named Natalie who is kidnapped by a wizard named Hawk who needs her to join his spellclave (group of bonded spellmages) to receive the Power of Thirteen and invade Earthaven (an enchanted realm) to get revenge on the Spell Lords that banished him for breaking a treaty.
Tarzan_Lord_of_the_Jungle-Edgar_Rice_Burroughs.jpg," Tarzan finds an outpost of European knights and crusaders from a ""forbidden valley"" hidden in the mountains. His lion ally Jad-bal-ja puts in an appearance late in the book."
Tarzan_the_Invincible-Edgar_Rice_Burroughs.jpg," Tarzan, his monkey friend Nkima, and Chief Muviro and his faithful Waziri warriors prevent Soviet communists from looting the lost city of Opar. The story also prominently features Tarzan's lion ally Jad-bal-ja. This book marks the last appearance of Opar and La in the Tarzan series, aside from the juvenile piece Tarzan and the Tarzan Twins with Jad-Bal-Ja the Golden Lion (1936), which was published later but is chronologically earlier."
Tarzan_Triumphant-Edgar_Rice_Burroughs.jpg," Backed by Chief Muviro and his faithful Waziri warriors, Tarzan faces Soviet agents seeking revenge and a lost tribe descended from early Christians practicing a bizarre and debased religious cult."
Tarzan_and_the_Lion_Man-Edgar_Rice_Burroughs.jpg," Tarzan and his lion companion Jad-bal-ja discover a mad scientist with a city of talking gorillas. To create additional havoc, a Hollywood film crew sets out to shoot a Tarzan movie in Africa and brings along an actor who is an exact double of the apeman, but is his opposite in courage and determination. Later, as John Clayton, Tarzan visits Hollywood to find himself in a screen test for a role in a Tarzan movie. He is deemed unsuitable for the lead role because he is ""not the type."""
The_Eye_of_Night-Unknown.jpg," The narrative concerns the adventures of Jereth, a self-doubting priest, and Hwynn, the young woman who protects the Eye of Night, a jewel that is connected with what appears to be an impending apocalypse. The story is woven with themes of Daoist balance and Christian Resurrection."
Floodland-Marcus_Sedgwick.jpg, Floodland is set in the near future where most of the United Kingdom is covered by water. The storyline concerns a girl named Zoe who is left behind after her family flees the floods. She is left alone in the ruins of Norwich but escapes to Eels Island (Ely Cathedral) where she discovers a sinister society run by a strange boy.
Room_13-Robert_Swindells.jpg," Fliss Morgan has a nightmare on the night before her school trip to Whitby, and upon arriving in the seaside town a series of strange events begin to occur. At midnight each night, a Room 13 appears in the Crow's Nest Hotel. And one of Fliss's classmates, Ellie-May, starts acting very strangely. Fliss, Lisa, Gary and David decide to join forces to stop a nightmare thats come true."
Tam_Lin-Pamela_Dean.jpg," The protagonist of Tam Lin is Janet Carter. Written in the indirect third person, from Carter's point of view, the novel is set during her years as a student in the early 1970s at the fictional Blackstock College in Minnesota. The characters include her fellow students, professors at the college, her family, and a childhood friend. The plot combines the story of a young woman's life at college with a retelling of the traditional Scottish fairy ballad ""Tam Lin""."
The_Woven_Path-Robin_Jarvis.jpg," When Neil Chapman, son of the new caretaker of the Wyrd Museum (a strange building owned by the three mysterious Webster sisters) enters the secret room that holds the 'Separate Collection,' he is unwittingly whisked back in time to World War II London with a teddy bear possessed by the spirit of an American airman who wants to change the past and save the lives of those dear to him."
Every_Inch_a_King-Harry_Turtledove.jpg," The book centers around Otto of Schlepsig, a circus performer and tightrope walker, who is surprised to learn that he's an almost dead-ringer for Prince Halim Eddin, recently invited to become king the newly independent country of Shqiperi. Fed up with his life in the circus, Otto, and his friend, the sword swallower Max of Witte, get some uniforms and set out to take the Prince's place as King of Shqiperi."
Dark_Gold-Christine_Feehan.jpg," Dark Gold follows the story of Aidan Savage (twin brother to Julian) and his lifemate Alexandria Houton. After saving her and her brother, Joshua, from a vampire, he inadvertently converts her. Luckily, she is psychic and his lifemate, and this action does not drive her to insanity. However, she is brought unwillingly into a very frightening world. The story chronicles her struggle to accept the loss of her old life and her embrace of a new one."
Don_Rodriguez_Chronicles_of_Shadow_Valley-Edward_Plunkett_18th_Baron_Dunsany.jpg," A coming of age story set in the mythical ""golden age"" of Spain. The titular character is excluded from the inheritance of the family castle on the grounds that given his expertise with sword and mandolin he should be able to win his own estate and bride. Setting out to achieve his place in the world, Rodriguez quickly acquires a Sancho Panza-like servant, Morano, and goes on to experience a series of adventures en route to his goal."
Under_Plum_Lake-Lionel_Davidson.jpg," A young boy, Barry, explores a cave on the Cornwall coast and discovers a highly advanced subterranean civilization called Egon."
Mind_Game-Christine_Feehan.jpg," After being targeted by an assassin, A Dahlia Le Blanc; a Telekinetic who shirks the company of others, is forced to rely on the mysterious warrior Nicolas Trevane to protect her. A man whom she finds herself falling in love with despite not wholly trusting."
Night_Game-Christine_Feehan.jpg," Gator Fontenot of the Special Forces paranormal squad can't refuse an urgent response to save the elusive Iris ""Flame"" Johnson, a victim of the same horrific experiments that warped Gator. Now unleashed, she's a flame-haired weapon of unimaginable destructive powers, a walking time bomb bent on revenge in the sultry bayous of New Orleans, and hunted by a shadowy assassin. It's Gator's job to reel Iris in. But can two people haunted by violent betrayals trust the passion that soon ignites between them? Or is one of them just playing another seductive and deadly night game?"
The_Tenth_City-Patrick_Carman.jpg," Alexa goes back to Bridewell to rescue her friend Yipes with Warvold, Armon,Odessa, Murphy, and many others. After the death of Thomas Warvold, Alexa learns that Catherine and Thomas were her parents and her foster parents are Catherine's sister Laura and her husband James Daley. Along this sad, adventurous but still amusing book,Alexa learns to trust in herself and in Elyon."
People_of_the_Wolf-Kathleen_ONeal_Gear.jpg," The plot concerns a man and woman consummating to have a child. Then a band of Siberian hunters pursues game across Beringia during the last Ice Age. Spurred by a vision he had while on a hunt, a young tribesman named Runs in Light, later called Wolf Dreamer, leads a handful of tribespeople, in rebellion against the tribal shaman, south down the Yukon River valley into what is now Canada and the Pacific Northwest."
The_Glass_Books_of_the_Dream_Eaters-Gordon_Dahlquist.jpg," The book follows three main characters, Miss Celeste Temple, Cardinal Chang, and Dr. Abelard Svenson, as they attempt to thwart the mysterious plot of a sinister cabal. There are ten chapters in the book, and each is from the point of view of one of the main characters. Chang and Svenson get three chapters each and Miss Temple gets four (the novel both starts and ends from her point of view)."
Kai_Lungs_Golden_Hours-Ernest_Bramah.jpg," As with other Kai Lung novels, the main plot serves primarily as a vehicle for the presentation of the gem-like, aphorism-laden stories told by the protagonist Kai Lung, an itinerant story-teller of ancient China. In Kai Lung's Golden Hours he is brought before the court of the Mandarin Shan Tien on charges of treason by the Mandarin's confidential agent Ming-shu. In a unique defense, Kai Lung recites his beguiling tales to the Mandarin, successfully postponing his conviction time after time until he is finally set free. In the process he attains the love and hand of the maiden Hwa-Mei."
Foxs_Feud-Colin_Dann.jpg," Following the losses of the harsh winter in White Deer Park, the animals face a new danger when they are treated with hostility by many of the Park's residents, including the territorial fox, Scarface."
Elfsorrow-James_Barclay.jpg," The Raven travel to a new continent in search of mages to help rebuild the ruined college of Julatsa. However, they find themselves in the midst of a cursed plague that threatens to wipe out the elven race."
The_Shadowmancer_Returns_The_Curse_of_Salamander_Street-Graham_Taylor.jpg," In this sequel to Shadowmancer, Thomas, Kate, and Raphah flee from the evil sorcerer Demurral and head to London with Jacob Crane. But once there, their ship is seized and they are lured into the dark heart of the city. Further north, Raphah and Beadle set off on a terrifying journey in search of their friends; a journey haunted by mysterious enemies and a shadowy beast intent on their doom."
The_Twelve_Kingdoms_Sea_of_Shadow-Fuyumi_Ono.jpg," Yoko Nakajima's life had been fairly ordinary until Keiki, a young man with golden hair, tells her that she is his master, and must return to their kingdom. With the help of a magic sword and a magic stone she fights against the demons on her trail. Yoko begins her quest for both survival and self-discovery in her new land."
Pool_of_Twilight-Jim_Ward.jpg," The conclusion of the Pool series. Kern, son of Shal and Tarl, and Daile, daughter of Ren search for the missing Warhammer of Tyr, stolen by the god Bane at the end of the previous novel."
When_Santa_Fell_to_Earth-Cornelia_Funke.jpg," Gerold Geronimus Goblynch leads the Great Christmas Council and outlaws all of the old magical ways. Snowmobiles are to replace reindeer, elves and angels are banned, and Santas who go against these policies are turned into chocolate. Niklas Goodfellow, a spirited, humorous young Santa, emerges as the last, and thus real Santa. He and two angels named Matilda and Emmanuel, an invisible reindeer, and a bunch of elves go into hiding from the Council. Two children named Ben and Charlotte and Charlotte's dog, Mutt, join forces to save Niklas from being turned into chocolate."
Mr_Magoriums_Wonder_Emporium-Suzanne_Weyn.jpg," When a young pianist named Molly Mahoney inherits a magical toy store from her eccentric 243-year-old boss, Mr. Magorium, she struggles with self-doubt. But through the friendship of a charismatic little boy named Eric Applebaum and a buttoned-up accountant named Henry Weston, she learns to believe in herself, and finds that she does possess enough magic to run Mr. Magorium's shop by finding herself in places she's never imagined."
Clay-David_Almond.jpg," Davie befriends Stephen Rose, who has come to live with his crazy aunt. He's a quiet boy with a passion for making clay models and an unusual, rather sinister, cast of mind. David and his friends Geordie and Frances come to believe that Stephen may be able to help them against the local bully Mouldy and his gang."
The_Disunited_States_of_America-Harry_Turtledove.jpg," The story takes place in the 2090s and concerns two outsiders caught up in a war between Ohio and Virginia: a young girl from California visiting relatives with her grandmother, and a boy from our world's Crosstime Traffic trading firm."
In_the_Empire_of_Shadow-Lawrence_Watt-Evans.jpg," A group from this world is trapped in a science fiction universe. Before the galactic government will send them home, they must agree to travel back to the fantasy universe first, in order to assess the power of the evil wizard who runs the place and any potential risks posed to the galactic empire."
The_Reign_of_the_Brown_Magician-Lawrence_Watt-Evans.jpg," By defeating the powerful wizard who runs a fantasy universe, a man from this world gains all of her powers. He sets about using these powers for the good of the world he is now effectively the ruler of and to fix what went wrong in the previous books."
Honoured_Enemy-William_R_Forstchen.jpg," Hartraft's Marauders, a band of kingdom raiders have come across a Tsurani patrol at a garrison overrun by moredhel (dark elves). This forces them to band together to survive."
The_Dragon-Ray_Bradbury.jpg," The story concerns two men, a moor, and a full blown dragon. The story begins with two knights, who, we are told, have a mission to go and slay a dragon. The dragon as they described, is huge, fire-breathing, horrific, and only has one eye. They charge at the dragon, and they fail. Presumably they died from the attempt. Readers find out that the 'dragon' is actually a train, a modern-age steam train. And the dragon's single eye is, in fact, the train's head light."
Odalisque-Fiona_McIntosh.jpg," The story begins with a slave driver attempting to sell his latest finds, including a foreign captive known only as Lazar. Hot tempered and confident, Lazar invokes his right to a fight to the death that, if he wins, will grant him his freedom. Zar Joreb, Percheron's leader decides to attend the fight and is so impressed by the demonstrated fighting skills that he offers Lazar the elite position of Spur."
People_of_the_Fire-Kathleen_ONeal_Gear.jpg," Amid disastrous climate changes, the Red Hand and Short Buffalo tribes struggle for survival, and against each other. In order to survive in the changing world, they must change with it, but to do that, they need the guidance of a new Dreamer, and the Red Hand's sacred Wolf Bundle must be renewed."
Thorn_Ogres_of_Hagwood-Robin_Jarvis.jpg," The Werlings, small creatures with the ability to transform into animals, suddenly find themselves thrust into a battle to overthrow the High Lady of the Hollow Hill, Rhiannon, whose servants are the monstrous thorn ogres."
The_Twelve_Kingdoms_Sea_of_Wind-Fuyumi_Ono.jpg," Born in Japan and raised as a human, Taiki is overwhelmed when he's brought back to the kingdom of Tai, where he's told he's a kirin. With little knowledge or guidance, he must trust his latent instincts to choose a king for the Kingdom of Tai from among dozens of men and women who seek the position. Will the frustrated Taiki, who can't even figure out how to transform into animal form, make the right choice? And more important, will he discover the kirin that lives within?"
Noonshade-James_Barclay.jpg," At the end of the last book Denser had cast dawnthief to destroy the Wytch Lords, and just to make sure they don't come back he opened a dimensional rip leading to nowhere. But unknowingly he had it opening into Sha-kaan's (the golden dragon in the last book) dimension. In this book the Raven have to close the dimensional rip hovering above Parve, which is growing. If they fail then the Khaan brood won't be able to hold the other, larger broods off."
Purple_Pirate-Talbot_Mundy.jpg, The novel concerns the further adventures of Tros of Samathrace who battles intrigue in Cleopatra's court while he woos her sister.
Slaves_of_Sleep-L_Ron_Hubbard.jpg," The novel concerns Jan Palmer, a young millionaire, who surprises a prowler who is attempting to burgle his collection of antiques. The prowler opens a jar that bears the seal of Sulayman releasing an Ifrit, named Zongri, that was imprisoned. The Ifrit kills the thief and curses Palmer with eternal wakefulness. At night, Palmer assumes the identity of an adventurer in another dimension where the Ifrits rule the humans under the Ifrit queen where he becomes embroiled in the conflict between Zongri and the Ifrit queen."
Song_of_the_Saurials-Kate_Novak.jpg, This novel is the final book of the Finders Stone Trilogy.
The_Blood_Knight-Gregory_Keyes.jpg," In this third novel of the series, Anne Dare continues her flight from her Uncle's minions, with the help of the dessrator Cazio and the knight Sir Neil MeqVren. The Holter Aspar White and the monk Stephen Darige continue on their own path, attempting to unravel the mysteries of the Briar King. Anne's mother, Queen Muriele, remains imprisoned by the usurper, Robert, while the musician Leoff engages in a dangerous game of deceit with Robert, attempting to recreate a lost dark art."
Dwellers_in_the_Mirage-A_Merritt.jpg," The novel concerns American Lief Langdon who discovers a warm valley in Alaska. Two races inhabit the valley, the Little People and a branch of an ancient Mongolian race and they worship the evil Kraken named Khalk'ru which they summon from another dimension to offer human sacrifice. The inhabitants recognize Langdon as the reincarnation of their long dead hero, Dwayanu. Dwayanu's spirit possesses Langdon and starts a war with the Little People. Langdon eventually fights off the presence of Dwayanu and destroys the Kraken."
Almuric-Robert_E_Howard.jpg," The novel is a planetary romance in which Esau Cairn, a former boxer seeking a life strenuous enough for his great strength and violent nature, is transported from Earth to the planet Almuric to escape the clutches of a corrupt city government. Cairn finds ape like human tribes in fortified towns and fights other apelike humans, winged demons, and various monsters. By the end of the novel, he and his friends from the towns Khor and Koth capture Ugg - citadel of the winged Yaga demons."
Fields_of_Sleep-E_C_Vivian.jpg," The novel concerns English adventurer Victor Marshall who is hired to find a fellow Englishman who is lost in Asiatic Sapelung. Marshall discovers a hidden valley and is imprisoned by its inhabitants who are descended from ancient Chaldean colonists. The inhabitants are dependent on a narcotic flower whose fragrance produces ecstasy. Marshall finds his countryman living among the inhabitants. After a flood, the flowers are destroyed and without it, the inhabitants including Marshall's countryman perish. Not dependent on the flower, Marshall survives."
Durandal-Harold_Lamb.jpg," A Crusader, betrayed by a scheming emperor and pursued by Muslim swordsmen, discovers the sword of Roland."
The_Starless_World-Gordon_Eklund.jpg," The Enterprise is sent to investigate Klingon activity in the galactic core. They encounter a shuttlecraft piloted by Thomas Clayton, from the long-lost ship, the USS Rickover. Clayton is also an old friend of Kirk's, a former roommate from his time at Starfleet Academy. Kirk is prepared to dismiss his unfortunate friend as a madman until a mysterious force seizes control of the ship. Clayton declares the Enterprise is now going to meet his new god."
The_Hundred-Year_Christmas-David_Morrell.jpg," The novel concerns the friendship between Father Christmas who lives for 100 years and Father Time who lives for only one. Each year Santa Claus watches a new version of his friend grow old and die, before being replaced, however Santa's hundred years is up and it is now his turn to find a replacement. If he fails then no one will be around to take care of the infant Father Time and time itself will stop."
Mrs_God-Peter_Straub.jpg, The novel concerns a professor who is researching the poems of his grandmother at an English manor. He finds himself drawn into a nightmarish landscape where he is pursued by dead babies.
The_Face_in_the_Abyss-A_Merritt.jpg," The novel concerns American mining engineer Nicholas Graydon. While searching for lost Inca treasure in South America, he encounters Suarra, handmaiden to the Snake Mother of Yu-Atlanchi. She leads Graydon to an abyss where Nimir, the Lord of Evil is imprisoned in a face of gold. While Graydon's companions are transformed by the face into globules of gold on account of their greed, he is saved by Suarra and the Snake Mother whom he joins in their struggle against Nimir."
Swords_and_Deviltry-Fritz_Leiber.jpg," The Fafhrd and Gray Mouser stories follow the lives of two larcenous but likable rogues as they adventure across the fantasy world of Nehwon. The pieces in Swords and Deviltry introduce the duo and their relationship (""Induction""), present incidents from their early lives in which they meet their first lady-loves (Fafhrd in ""The Snow Women"", the Gray Mouser in ""The Unholy Grail""), and relate how afterwards in the city of Lankhmar the two met and allied themselves with each other, and lost their first loves through their defiance of the local Thieves' Guild (""Ill Met in Lankhmar"")."
Conan_the_Guardian-Roland_J_Green.jpg, Conan the Guardian describes the employment of Conan and his band of mercenaries at the household of Lady Livia in Argos.
The_Forbidden_Tower-Marion_Zimmer_Bradley.jpg," The novel concerns two men and two women who challenge the matrix guardians, fanatics who strive to keep Darkover from falling under the influence of the Terrans."
Thendara_House-Marion_Zimmer_Bradley.jpg," The novel concerns the dwelling of the Darkovan Order of the Renunciates. It also concerns Magda, a Terran, who goes to Thendara House in exchange for the Free Amazon Jaelle who has become the wife of an Earthman."
City_of_Sorcery-Marion_Zimmer_Bradley.jpg," The novel concerns the quest of Magdalen Lorne, the chief Terran operative on Darkover."
The_Winds_of_Darkover-Marion_Zimmer_Bradley.jpg," The novel concerns Brynat Scarface, a bandit who has seized control of the ancestral castle of the Storn family."
Krondor_The_Betrayal-Raymond_E_Feist.jpg," A moredhel known as Gorath has brought news of deadly forces stirring on the horizon. The Nighthawks have begun murdering again, and a group of six magicians known as The Six are at the root of it all. Tsurani gem smugglers led by The Crawler and traitors to the crown are all plotting the fall of the Kingdom of the Isles.Squires James and Locklear must fend off the reunited moredhel while Gorath and his newly gained friend Owyn seek to aid the magician Pug and the kingdom."
Blood_and_Memory-Fiona_McIntosh.jpg," After seeing his best friend murdered, his sister imprisoned and the King of Morgravia turn his attention to the woman he loves, Wyl becomes desperate to return Valentyna and prevent her marrying the king. However is ends up being trapped by an enchantment and must track down the Manwitch first."
Yume_No_Hon_The_Book_of_Dreams-Catherynne_M_Valente.jpg," After her village is destroyed, Ayako lives alone in the mountains. Weaving through Ayako's life are her dreams; she explores the mythologies of goddesses from around the world and receives lessons from the river, mountain, and animals, who speak to her while the people from the village below dare only to leave offerings for her. =Allusions= Ayako's dreams touch upon a variety of literary, mythological, and religious subjects, ranging from the Greek Sphinx to Isis' recreation of Osiris' body."
Tamsin-Peter_S_Beagle.jpg," Jenny Gluckstein moves with her mother to a 300-year-old farm in Dorset, England, to live with her new stepfather and stepbrothers, Julian and Tony. Initially lonely, Jenny befriends Tamsin Willoughby, the ghost of the original farm's owner's daughter."
Moon_of_the_Spider-Richard_A_Knaak.jpg," Driven by nightmares to the ruins of a mysterious tomb, Lord Aldric Jitan hopes to awaken a terrible evil that has slept since the fall of Tristram. Drawn by the growing darkness in the land, the enigmatic Necromancer, Zayl, stumbles upon Jitan's plot -- unaware that one of his own brethren has set these dire events in motion. Now, as the celestial Moon of the Spider rises, the nefarious demon, Astrogha, prepares to unleash his minions upon the world of Sanctuary."
Glubbslyme-Jacqueline_Wilson.jpg," A girl called Rebecca has just had a row with her best friend Sarah. Then Sarah goes off with another girl. After that, Rebecca comes across a witches' pond and meets a toad called Glubbslyme. Glubbslyme is not just a normal toad, he is magic from his late master. They embark on a magical adventure together and try and get Sarah and Rebecca back together."
Red_Moon_and_Black_Mountain-Joy_Chant.jpg," The story involves three children of our own world transported to the world of Vandarei and there separated; the older boy Oliver is adopted by horse-lords, and in a peculiar time-dilation effect grows to adulthood among them, forgetting his origins, while his younger siblings, taken in by the princess In'serinna, remain children and pursue their own quest. All their adventures are part of a larger effort to defeat Satan."
Spellfire-Ed_Greenwood.jpg," The book follows the journey of an orphaned girl named Shandril who later leaves her home and embarks on a journey, thus discovering love, and of course Spellfire."
Thomas_the_Rhymer-Ellen_Kushner.jpg," Thomas, a harper from court, befriends a humble farmer and his wife. As he begins a relationship with Elspeth, their neighbor, he is whisked to Elfland, ensnared by the Fairy Queen. After seven years he returns to Gavin and Elspeth with a parting gift from the Queen: He can only speak the truth."
In_the_Path_of_the_Storm-Colin_Dann.jpg," The death of the Great Stag, leader of the deer of White Deer Park, leaves its inhabitants at the mercy of his successor Trey, a strong and fearsome stag who believes there is no room for the smaller animals in the nature reserve. Meanwhile, Tawny Owl grows tired of bachelorhood and leaves the park in search of a mate."
The_Little_Grey_Men-Denys_Watkins-Pitchford.jpg," The last four gnomes in Great Britain live beside Folly Brook in Warwickshire; they are named after the flowers Baldmoney, Sneezewort, Dodder and Cloudberry. After Cloudberry goes exploring one day and does not return, the others make the tremendous decision to build a boat and set out to find him. This is the story of the gnomes' epic journey, set against the background of the English countryside, beginning in spring, continuing through summer, and concluding in autumn, when the first frosts are starting to arrive."
Pool_of_Radiance-Jim_Ward.jpg," Dragon described the novel's plot: ""Five companions find themselves in the unenviable position of defending the soon-to-be ghost town against a rival possessing incredible power."" Three companions, Shal Bal of Cormyr, Tarl Desanea, a cleric of Tyr, and Ren o' the Blade are brought together in Phlan by circumstance and encounter various threats as they work to purge the city of civilized Phlan, the restored part of the destroyed city of Old Phlan, culminating in a faceoff with the Lord of the Ruins, Tyranthraxus."
The_Quest_of_Kadji-Lin_Carter.jpg," Kadji, young grandson to the aging warrior Zarouk, has been tasked by his grandfather with dethroning Prince Yakthodah, imposter to the throne of the Dragon Emperor. Crossing the Kylix sun scorched plains on Haral, his faithful black Feridoon pony, Kadji rides into the capital to vanquish his nemesis, knowing full well this will mean his own painful end."
What_Dreams_May_Come-Manly_Wade_Wellman.jpg," While visiting London, John Thunstone hears strange stories concerning the nearby hamlet of Claines, regarding a pair of ancient pagan artifacts and the annual ritual that accompanies them. As the date of the ritual is only a few days away Thunstone decides to travel to Claines and witness the ritual for himself. While there he experiences strange visions of the distant past and gradually realizes their significance to the present."
The_Alabaster_Staff-Unknown.jpg," A young street performer is drawn into a twisting plot of double-crossings and betrayals, at the center of which is the artifact of great power known as the Alabaster Staff."
The_Black_Bouquet-Richard_Lee_Byers.jpg," A rogue becomes involved in a game where he thought no one would get hurt, trusting a tanarukk bandit and hired for his still and cunning, but turns an entire city against him."
The_Crimson_Gold-Unknown.jpg," This novel is set in Thay. A rogue wanted out, wanted a new life and a trophy worthy of a master thief - the source of the treasured crimson gold. She wanted to face an undead emperor on his home ground, and live to tell the tale."
